Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Inlet Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Outlet Temperature [C](TimeStep),SPACE1-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE2-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE3-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE4-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE5-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SUPPLY FAN 1:Fan Electric Power [W](TimeStep),CENTRAL CHILLER:Chiller Electric Power [W](TimeStep),HW CIRC PUMP:Pump Electric Power [W](TimeStep),CW CIRC PUMP:Pump Electric Power [W](TimeStep),CW DEMAND INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND ENTRANCE PIPE OUTLET NODE:System Node Temperature [C](TimeStep),CW DEMAND EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND OUTLET NODE:System Node Temperature [C](TimeStep),SUPPLY SIDE EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER INLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER OUTLET NODE:System Node Temperature [C](TimeStep) 
 06/04  00:29:00,17.2,22.1310529649314,20.6892815925864,20.7437282282817,20.6767135668135,20.7606376591845,21.1421521292758,8.67699914266749,13.6805104493854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1279527391669,8.67699914266749,13.6805104493854,8.67699914266749,8.67699914266749 
 06/04  00:30:00,17.2,22.1216281774992,20.6855555921897,20.7397057329708,20.6725721467783,20.7564420365073,21.1395089518222,8.67699914266749,13.6909646409999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1370709368037,8.67699914266749,13.6909646409999,8.67699914266749,8.67699914266749 
 06/04  00:31:00,17.2,22.11222455534,20.6818432527373,20.7356958524477,20.6685680676989,20.7522608022655,21.1368731200534,8.67699914266749,13.7013906588078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1461645811037,8.67699914266749,13.7013906588078,8.67699914266749,8.67699914266749 
 06/04  00:32:00,17.2,22.1028429908176,20.6781446385846,20.7316986821528,20.6647105286244,20.7480940336774,21.1342445975761,8.67699914266749,13.7117885365126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1552337013683,8.67699914266749,13.7117885365126,8.67699914266749,8.67699914266749 
 06/04  00:33:00,17.2,22.0934830318801,20.6744597999202,20.7277143032343,20.6609713251143,20.7439417938432,21.1316233466524,8.67699914266749,13.7221583086877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1642783276574,8.67699914266749,13.7221583086877,8.67699914266749,8.67699914266749 
 06/04  00:34:00,17.2,22.0841456205875,20.670788778679,20.7237427876944,20.6573228334944,20.7398041368949,21.1290093345107,8.67699914266749,13.7325000107489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1732984907657,8.67699914266749,13.7325000107489,8.67699914266749,8.67699914266749 
 06/04  00:35:00,17.2,22.0748302961321,20.6671316053532,20.7197841962986,20.6537465876205,20.7356811059019,21.1264025271944,8.67699914266749,13.742813678929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1822942222002,8.67699914266749,13.742813678929,8.67699914266749,8.67699914266749 
 06/04  00:36:00,17.2,22.0655379710659,20.6634883042581,20.7158385831033,20.6502310512158,20.7315727374024,21.1238028956801,8.67699914266749,13.7530993502516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.1912655541581,8.67699914266749,13.7530993502516,8.67699914266749,8.67699914266749 
 06/04  00:37:00,17.2,22.0562681165462,20.6599908502212,20.7119059930136,20.6467682610403,20.7274790589572,21.1212104096812,8.67699914266749,13.7633570625075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2002125195052,8.67699914266749,13.7633570625075,8.67699914266749,8.67699914266749 
 06/04  00:38:00,17.2,22.0470216368917,20.6566347913333,20.7079864662829,20.6433519281261,20.7234000936522,21.1186250440626,8.67699914266749,13.7735868542303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2091351517555,8.67699914266749,13.7735868542303,8.67699914266749,8.67699914266749 
 06/04  00:39:00,17.2,22.0377980335075,20.6533835947455,20.7040800364089,20.6399767339672,20.7193358579903,21.1160467731938,8.67699914266749,13.7837887646739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2180334850511,8.67699914266749,13.7837887646739,8.67699914266749,8.67699914266749 
 06/04  00:40:00,17.2,22.0285982459297,20.6502083747333,20.7001867346855,20.6366381458792,20.7152863664464,21.113475577642,8.67699914266749,13.7939628337898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2269075541427,8.67699914266749,13.7939628337898,8.67699914266749,8.67699914266749 
 06/04  00:41:00,17.2,22.019421744193,20.6470926686767,20.696306587277,20.6333323450271,20.7112516285362,21.1109114378362,8.67699914266749,13.804109102206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2357573943707,8.67699914266749,13.804109102206,8.67699914266749,8.67699914266749 
 06/04  00:42:00,17.2,22.0102694187138,20.6440274501338,20.692439619143,20.6300561487325,20.7072316527452,21.108354340355,8.67699914266749,13.8142276112054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2445830416472,8.67699914266749,13.8142276112054,8.67699914266749,8.67699914266749 
 06/04  00:43:00,17.2,22.0011406722355,20.6410067751533,20.688585850957,20.6268069122697,20.7032264434407,21.1058042715575,8.67699914266749,13.8243184027062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2533845324382,8.67699914266749,13.8243184027062,8.67699914266749,8.67699914266749 
 06/04  00:44:00,17.2,21.9920363567145,20.6380258163146,20.6847453031473,20.6235824368109,20.6992360049168,21.1032612241221,8.67699914266749,13.8343815192418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2621619037461,8.67699914266749,13.8343815192418,8.67699914266749,8.67699914266749 
 06/04  00:45:00,17.2,21.9829558378705,20.6350803380584,20.6809179928339,20.6203808863685,20.6952603383253,21.1007251907478,8.67699914266749,13.8444170039416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2709151930937,8.67699914266749,13.8444170039416,8.67699914266749,8.67699914266749 
 06/04  00:46:00,17.2,21.973899952447,20.6321666624303,20.6771039377008,20.6172007240019,20.6912994455509,21.0981961706166,8.67699914266749,13.8544249005129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2796444385076,8.67699914266749,13.8544249005129,8.67699914266749,8.67699914266749 
 06/04  00:47:00,17.2,21.9648680440663,20.6292816756207,20.6733031526652,20.6140406568514,20.6873533258748,21.0956741628669,8.67699914266749,13.8644052532225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2883496785023,8.67699914266749,13.8644052532225,8.67699914266749,8.67699914266749 
 06/04  00:48:00,17.2,21.9558609411124,20.6264227850867,20.6695156534948,20.6108995953674,20.683421979595,21.0931591728745,8.67699914266749,13.8743581068795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.2970309520657,8.67699914266749,13.8743581068795,8.67699914266749,8.67699914266749 
 06/04  00:49:00,17.2,21.9468779702231,20.6235878391346,20.6657414532701,20.6077766162528,20.6795054044821,21.0906512055345,8.67699914266749,13.8842835068181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3056882986436,8.67699914266749,13.8842835068181,8.67699914266749,8.67699914266749 
 06/04  00:50:00,17.2,21.9379199543119,20.6207750486741,20.6619805658615,20.6046709357135,20.6756035992604,21.0881502714496,8.67699914266749,13.8941814988815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3143217581259,8.67699914266749,13.8941814988815,8.67699914266749,8.67699914266749 
 06/04  00:51:00,17.2,21.9289862065544,20.6179829168045,20.6582330023021,20.6015818836841,20.6717165599736,21.0856563801227,8.67699914266749,13.9040521294056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3229313708322,8.67699914266749,13.9040521294056,8.67699914266749,8.67699914266749 
 06/04  00:52:00,17.2,21.9200775463984,20.6152101868217,20.6544987742167,20.5985088862992,20.6678442834175,21.0831695461293,8.67699914266749,13.9138954452036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3315171774987,8.67699914266749,13.9138954452036,8.67699914266749,8.67699914266749 
 06/04  00:53:00,17.2,21.911193276047,20.6124557972656,20.6507778901736,20.5954514477307,20.663986763485,21.0806897822868,8.67699914266749,13.923711493551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3400792192647,8.67699914266749,13.923711493551,8.67699914266749,8.67699914266749 
 06/04  00:54:00,17.2,21.9023342125387,20.6097188497119,20.6470703591129,20.5924091389188,20.6601439945979,21.0782171058543,8.67699914266749,13.9335003221709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3486175376603,8.67699914266749,13.9335003221709,8.67699914266749,8.67699914266749 
 06/04  00:55:00,17.2,21.8934996496625,20.60699857855,20.6434796482287,20.5893815845771,20.6563159680662,21.0757515317155,8.67699914266749,13.9432619792195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3571321745932,8.67699914266749,13.9432619792195,8.67699914266749,8.67699914266749 
 06/04  00:56:00,17.2,21.884690412718,20.6042943300696,20.6400192594474,20.5863684561674,20.6526268699995,21.0732930786377,8.67699914266749,13.952996513273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3656231723376,8.67699914266749,13.952996513273,8.67699914266749,8.67699914266749 
 06/04  00:57:00,17.2,21.8759058213891,20.6016055413652,20.6366675374527,20.5833694624769,20.6490793014878,21.0708417625629,8.67699914266749,13.9627039733131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3740905735217,8.67699914266749,13.9627039733131,8.67699914266749,8.67699914266749 
 06/04  00:58:00,17.2,21.8671467487817,20.5989317270178,20.633400041372,20.5803843456344,20.6456411527696,21.0683976031137,8.67699914266749,13.9723844087149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3825344211168,8.67699914266749,13.9723844087149,8.67699914266749,8.67699914266749 
 06/04  00:59:00,17.2,21.8584125354552,20.5962724641193,20.6301990920765,20.5774128740399,20.6422839398864,21.0659606169043,8.67699914266749,13.9820378692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3909547584259,8.67699914266749,13.9820378692338,8.67699914266749,8.67699914266749 
 06/04  01:00:00,17.2,21.8497040459499,20.5936273837527,20.6270531679631,20.5744548400801,20.638989887325,21.0635308238582,8.67699914266749,13.9916644049928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.3993516290731,8.67699914266749,13.9916644049928,8.67699914266749,8.67699914266749 
 06/04  01:01:00,17.2183333333333,21.8410215723641,20.5910512737008,20.6240043579741,20.5715716136069,20.6357985663246,21.0611081554338,8.67699914266749,14.0012929507848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4077539156287,8.67699914266749,14.0012929507848,8.67699914266749,8.67699914266749 
 06/04  01:02:00,17.2366666666667,21.8323682900559,20.5885905065679,20.6210899482774,20.5688155532129,20.6327463859035,21.0586925967255,8.67699914266749,14.0109370211513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4161751347543,8.67699914266749,14.0109370211513,8.67699914266749,8.67699914266749 
 06/04  01:03:00,17.255,21.8237453523674,20.5862604237546,20.6183196019591,20.5662044323305,20.6298425467213,21.0562841830282,8.67699914266749,14.0206029044926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4246215860701,8.67699914266749,14.0206029044926,8.67699914266749,8.67699914266749 
 06/04  01:04:00,17.2733333333333,21.8151545552219,20.5840544319676,20.6156829495383,20.5637313456961,20.6270762350954,21.0538829736255,8.67699914266749,14.0302935030272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4330961795898,8.67699914266749,14.0302935030272,8.67699914266749,8.67699914266749 
 06/04  01:05:00,17.2916666666667,21.806595271769,20.5819577954464,20.6131624580046,20.5613800735267,20.6244294640762,21.0514890252147,8.67699914266749,14.0400101322797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4416002334173,8.67699914266749,14.0400101322797,8.67699914266749,8.67699914266749 
 06/04  01:06:00,17.31,21.7980682128333,20.5799556834386,20.6107411347261,20.55913413322,20.6218848261656,21.0491023971721,8.67699914266749,14.0497533643563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4501343180955,8.67699914266749,14.0497533643563,8.67699914266749,8.67699914266749 
 06/04  01:07:00,17.3283333333333,21.7895723017682,20.5780357859188,20.608405030082,20.5569797740059,20.6194280234659,21.0467231487995,8.67699914266749,14.0595234231177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4586986531827,8.67699914266749,14.0595234231177,8.67699914266749,8.67699914266749 
 06/04  01:08:00,17.3466666666667,21.7811081365126,20.5761883388267,20.6061431840356,20.5549060517505,20.6170478146007,21.0443513507963,8.67699914266749,14.069320369363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30477888940947,7.30477888940947,7.30477888940947,14.4672932935164,8.67699914266749,14.069320369363,8.67699914266749,8.67699914266749 
